id,text,label,annotator1,annotator2,source
262,"Quán bán bún chả, bánh đa, nem chua đủ thể loại ở khu đại học thương mại. Hnay về muộn nên mình ra quán ăn bún chả 20k/1 suất. Giá rất sinh viên nên chất lượng cũng sinh viên luôn. Ít chả nhưng được cái nước chấm cũng ổn, ăn chữa cháy lúc đói được.",NEU,NEU,NEU,
263,"Bánh mì và cửa hàng, lẫn nhiên viên đều đáng bị tố cáo vì làm ăn coi rẻ mạng người, coi rẻ khách hàng. Coi tiền là trên hết. 
Tôi có đến chỗ cửa hàng bánh mì phố trên đường gần hồ Hoàn kiếm. Tôi gọi bánh mì nướng mà lúc cầm bánh nóng giòn mà khi gặm thì thịt lạnh ngắt như thịt sống. Tôi nói nhân vien thịt lạnh ngắt, chưa kịp đòi bồi thường vì ăn là thịt sống thì bạn nữ nhân viên bảo đổi bánh mì khác mà không bồi thường cho đồ ăn bẩn, mà chỉ đổi bánh thôi? Còn tiền tôi bỏ ra thì sao?
Bạn nhân vien đổi bánh mì cho mạng sống của khách hàng, tôi muốn yêu cầu đủ phomai thì phomai ít hơn trước nãy, tôi có yêu cầu thêm phomai và hỏi sao ít phomai ăn kèm vậy vì bánh em là bánh mì nướng phomai, có phomai ăn kèm 6000₫ thì bạn nhân Viên trả lời rất chợ búa, phomai nhà em không đáng bao nhiêu chị ạ mà em có hỏi kiểu tranh cãi không ? Mà đồ ăn không như trên tờ quảng cáo theo đúng thực tế như các nơi uy tín khác Lúc đó tôi đang bận nên chỉ kịp lấy bánh rồi về luôn nhưng cũng kịp chụp lại tên hiệu cửa hàng. Ở đây khách vào rất đông, kể cả khách nước ngoài, ở đây cũng có cả Trip Advisor các bác. Mà không ko hiểu kiểu gì mà bánh vẫn bán đc đông khách. Có bác nào lên đây gặp trường hợp như không không ạ.
Trên phố Đinh Tiên Hoàng, Bờ Hồ. Tôi ức không chịu được. Ăn vào đi bệnh viện không biết lúc nào không hay..... Bh mạng người coi như không có, khách hàng coi như ko là gì. Tiền là trên hết các bác. Cửa hàng để đồ ăn mà ruồi muỗi bâu đầy. Cạch.",NEG,NEG,NEG,
264,"Hôm vừa rồi mình đi qua, thấy khách sạn này đã mở cửa lại. Trước hay ăn ở đây, thấy rất thích, nên muốn quay lại ăn xem sao. Nằm ngay đầu Bà Triệu, cách hồ Hoàn Kiếm vài bước chân, nên chỗ này rất dễ tìm. Nhà hàng sửa lại trông sang trọng và thoáng hơn trước, thích hợp cho các cặp đôi. Đồ ăn rất ngon, đồ uống rất đặc sắc. Thực đơn nhiều món đa dạng, đặc biệt là các món ăn Ý theo kiểu truyển thống như Lasagne, các loại mì Penne, Ravioli..., Nếu muốn tư vấn thêm, hãy hỏi nhân viên ở đây. Các bạn rất nhiệt tình giúp đỡ, tư vấn cho mình. Phở rất ngon, giá hợp lý, chỉ 75k (Mình gọi thêm rau sống như trong ảnh để ăn kèm, được miễn phí ^^). Đồ uống tầm 70k cho ly sinh tố hoặc nước ép hoa quả (Điểm hay là các bạn có thể tự do lựa chọn các loại hoa quả mình thích với cùng 1 giá duy nhất). Lần tới, mình chắc chắn sẽ quay lại thưởng thức các món khác.",POS,POS,POS,
265,"Mình gọi combo 139k gồm kimbap + sườn phô mai, sốt chấm kimbap cứ bị ngọt quá. Sườn thì chán thôi rồi, bở bùng bục thịt bên trong cứ khô khô, nước sốt quá cay và mặn. Nói chung là rất dở. Ra món cũng lâu nữa",NEG,NEG,NEG,
266,"Phở gà trộn tràng trứng full topping ăn no phè mà hết có 45k nhé. 
1 ngày chán cơm thèm phở liền tìm 1 quán trộn cho thanh mát thì gặp đúng quán ngon.. menu đa dạng nhiều món nhưng vẫn chốt ăn phở trộn để thử. Ship đến vẫn nóng hổi, 1 bát phở to y như bát phở ngoài hàng vậy. Bình thường gọi ship về toàn ít tí. Thịt và tràng trứng thì nhiều vô biên. Nêm nếm vừa miệng. Cộng thêm nước dùng đi kèm quá đẳng cấp. Thanh thanh ngọt ngọt, uống cái hết bay. Sau chắc đóng họ dài dài",NEU,NEU,POS,
267,"Bánh cuốn phố hàng, quán nhỏ vừa xinh, sạch sẽ, ngồi rất thoải mái.
Bánh cuốn đầy đủ có kèm chả, lạp xưởng, ruốc.",POS,POS,POS,
268,"Ấn tượng ban đầu là để hộp nhìn cực sạch sẽ , nc chấm thịt tươi ngon. Nem cũng ngon lắm a, lần đầu đặt đô ăn trên phần mềm mà ưng như thế. Sẽ ủng hộ dài dài",POS,POS,POS,
269,"Để nói một câu thật lòng thì các bạn hãy cứ đi thử đi... để biết rằng lời văn của mình là ko đủ :3 ( bởi chất lượng trong tầm giá này quá ok và hợp khẩu vị mình ) 
Lưu ý là ý kiến cá nhân mình nha hihi
.
Về chất lượng: 
Nước lẩu mình thấy rất tuyệt vời và vừa miệng, vị rất khác với những chỗ khác, nước rất ngọt và ngon, giá trị nhất bài review này là mình tâm đắc nước lẩu của quán, ăn 1 lần có thể khiến mình ghi nhớ luôn vị của nó chứ k như chỗ khác 😀 
Đồ nhúng bao gồm: ba chỉ bò mỹ, má đùi gà, sườn sụn, gầu bò, rau, váng đậu, đậu phụ. 
Thịt bò mình thấy tươi và không quá nạc cũng không quá mỡ, đại loại là vừa ăn 😀 Gà có độ dai và giòn chứ không bở như gà chỗ khác... đồ ăn rất ưng nhé. ( à mới thử món chân gà quái thú ngon lắm nha, giòn xong ngọt ngọt ăn bao phê)

Về dịch vụ: 
Mình khá dễ tính nên phục vụ mình cũng thấy ổn, quán cũng đông có hơi lúng túng, nhưng rất nhiệt tình và thân thiện. Đông khách cũng mệt nên các bạn không cười nổi, cũng đúng :))

Chi phí: 98k/người, quan trọng nhất là được ưu ái giảm 10% cho người trong hội và mỗi người checkin được free một nước ngọt nữa, túm lại ngon bổ và rẻ nhỉ :))

Thời gian từ 18h-23h thì phải

Mình thử đi ăn ở đây từ những ngày đầu khi thấy bài đăng của anh chủ quán, tuy trước có bài review chê cách phục vụ nhưng mình vẫn quay lại mấy lần rồi và thấy mọi thứ được cải thiện rõ rệt,  chất lượng rất ok nhé. Rất kết cách tiếp thu ý kiến khách hàng của anh chủ quán và sự thân thiện nhiệt tình. Mong quán luôn giữ được phong độ để mình gửi gắm tấm thân này :3",POS,POS,POS,
270,Cũng được thôi chứ vẫn hơi đắt với lại ko đủ đặc sắc. Kiểu đói quá thì xà vào ăn tạm thôii.u,NEU,NEU,NEU,
271,"Chưa ở đâu ăn cánh gà ăn ngon như ở đây, thơm, giòn và có cả xì dầu (chắc là do cánh gà kiểu nhật) 
Nói chung là ổn, nhân viên nhiệt tình ngoan ngoan",POS,POS,POS,
272,"Bánh ngon, mềm, mịn, mình ăn lúc nguội ko làm nóng làm lạnh như mn nhưng cũng thấy khá ngon rồi, vị ngọt vừa hoà cùng vị mặn của kem cheese uống kèm cốc sữa. Hết nấc !

P/s: Túi và hộp xinh quá đáng, tặng làm quà cũng okela 😍",POS,POS,POS,
273,"Quán ở mặt đường, đối diện cái chè Malaysia nổi tiếng ấy. Có 1 tầng thôi nhưng có bàn ghế nên có thể ngồi lại ăn bánh đc.

Mình từng ăn ở đây 2 lần. Lần đầu đến buổi chiều. Quán vẫn còn bánh su tươi, nghĩa là vừa làm xong, mình chọn bánh gì người ta bơm nhân vào bên trong. Lần đấy cực kì ấn tượng vì bánh rất ngon, topping hay nhân đều ngậy béo. Lần này đến lúc muộn (10pm kém) nên không có nhiều sự lựa chọn, chỉ còn su kem nhỏ nhân vani.

Mình chọn topping là phomai sợi (ngon cực, hơi mặn ngậy), blueberries (chua, ngọt), kem vani (ngọt, vị nhẹ). Nhân là su kem có vị thơm vani và vị béo của bơ. Ngon lắm. Ở đây có 2 loại bánh là bánh nhỏ và to. Bánh to khoảng 25-28k/cái, bánh nhỏ thì bán theo hộp là 85k/10-12c. Mình thấy mức giá đó là trung bình cao nhưng chất lượng thì hoàn toàn xứng đáng.
Miễn bàn.

Một điểm cộng là dù mua bánh lúc khá muộn nhưng nhân viên vẫn rất vui vẻ và nhiệt tình.",POS,POS,POS,
274,"Nhà hàng này quá sang trọng và đẳng cấp kinh luôn!
Ai thích thưởng thức ẩm thực đúng chất Pháp, với không sang sang chảnh cao cấp kiểu 5 sao thì nên đến đây này. Nhà hàng này nằm ngay gần Tràng Tiền và thích hợp cho doanh nhân tiếp đãi đối tác nhất, theo mình là thế.
Mình đến cùng ba mình và một người bạn nước ngoài của ba, đúng là chỉ có dịp như thế này mới đến được vì giá quá chat. Nhưng bù lại đồ ăn thì trên cả tuyệt vời. Các món ăn ở đây chủ yếu đánh vào chất chứ không phải lượng, món nào cũng có một ít, ăn như kiểu nếm thử tinh hoa ẩm thực vậy á. Thích mê từ khai vị đến tráng miệng.
Không gian cực đẹp với các thiết kế bằng gỗ và vẫn giữ nguyên màu sắc nguyên bản của gỗ. Không gian bên trong được chia nhỏ nên có cả góc riêng tư dành cho những bàn 2-3 người và những góc lớn cho đông người. Đặc biệt là còn có một phần ngoài trời với kiểu bàn ghế cầu màu trắng nhìn rất hay ho để tổ chức tiệc nhẹ. Hôm mình đến thì đang có một văn phòng làm tiệc đứng ở đây, nhìn mê phết ạ.
La Table Tu thật sự là nhà hàng đẳng cấp, đảm bảo đủ cả tiêu chí về không gian lẫn đồ ăn. Nhà hàng này nổi tiếng và thuộc hàng top cũng k phải là k có lý do của nó. Được đi ăn ở đây đúng là mở mang tầm mắt ra nhiều lắm. Có dịp mình lại theo đuôi ba mình đến mới được. Hiehie! :D",POS,POS,POS,
275,"Bàn bẩn đầy dầu mỡ và thức ăn của khách trước, nhân viên mang bát sứt ra, bát bẩn, thái độ kém",NEG,NEG,NEG,
276,"Bánh mì nướng muối ớt ngon , bánh tráng trộn cũng ngon nhưng không biết tại mình mua đang đc giảm giá hay như nào mà đc có 1 nhúm thế này, dải ra thì mỏng dính ăn 3 miếng thì hết chưa kịp tráng ruột. Cũng 16k/suất chứ có phải 10k đâu. Suất bt ko giảm giá ăn đầy hộp cũng có 20k chứ mấy. Chất lượng thì ổn nhưng số lượng thì ko thể tin nổi 🙂",POS,POS,NEG,
277,"[NGAN CHÁY TỎI]
Nghe đồn đã lâu nay mới chịu mò đi ăn. Quả không sai, ngon xuất sắc luôn, nhất là nước chấm, chấm bún không cũng được luôn 😢 Nhắc tới lại thèmmm
2 người gọi nửa con là kèm theo bún, canh măng tiết và rau thơm ăn k hết luôn, không phụ đi xa xôi để ăn ))) Mà tổng thiệt hại có 270k cả mâm kia gồm nửa con ngan cháy tỏi + 2 trà quất, no lặc lè các mày ạ huhu, trên đường về ghé vào Chago chơi 2 cốc Thiết Quan Âm size L nữa (thiếu trân châu sợi thần thánh vì nay hết sớm 😢), no quên đường về )))
______________________________
61 Hàng Thiếc (Bán tối)
71 Hàng Thiếc (Bán ngày)
#ngancháytỏi #nganchaytoi #nganchaytoihangthiec #71hàngthiếc #71hangthiec #chago #trasuathietquanam #thietquanam",POS,POS,POS,
278,"👍👍👍👍món ngon,nước chấm chuẩn ,rấ hợp với mình",POS,POS,POS,
279,"Để mà nói thì cứ bước đến con phố Nhà Thờ , hoặc Ấu Triệu thì mọi người sẽ nghĩ ngay đến món nem nướng . Nhưng kì thật mình thấy nem nướng ở đây cũng chỉ dừng ở mức tạm được thôi chứ chưa thực sự xuất sắc . Cá nhân thì vẫn prefer nem rán hơn vì nó nhiều bì và thịt , cảm giác khi ăn cũng nóng hổi hơn là so với nem nướng . Ngoài ra mình còn hay gọi kèm cá bò nữa , để mà gọi ăn chơi thì cũng vui vuii . Một điểm cộng cho quán là tương ớt vị khá đặc trưng và cay 👍🏻. Ở Hà Nội mình còn hay ăn nem rán ở Ngõ Tạm Thương trên phố Hàng Bông nữa , tuy ớt không cay bằng nhưng vị nem cũng rất ngon và đáng để thử nha ^.^",NEU,NEU,NEU,
280,"Chiều nay thèm caramen nên cả phòng đặt món caramen mít của quán về ăn chiều, nhìn 1 phần đầy ắp ly to như thế hỏi sao ko mê được món của quán chứ, giá rẻ đồ ngon lại giao nhanh chóng",POS,POS,POS,
281,"Vị trí: gần trường THCS Ba Đình, cạnh MTP hay MPT gì đấy, theo mình thì quán cũng hơi khó nhìn.
Decor: quán nhỏ, chỉ có 1 tầng. Bàn ghế gỗ nhìn cũng sạch sẽ.
Nhân viên: được cái khá nhiệt tình.
Đồ ăn: menu phong phú, đa dạng. Mình hay ăn gimbab chiên ở đây, với giá tiền thì ăn cũng ổn nhưng cuốn không chặt tay. Mình có thử gọi trà sữa, giá rẻ mà cốc to đùng. Nhưng mình không uống được hết vì không ngon và quá ngọt dù có khá nhiều đá. Có điểm trừ nữa là bàn ghế nhìn sạch sẽ thế thôi chứ đồ ăn không được sạch. Có lần mình nhìn thấy chai tương ớt bị kiến bu đầy, rồi làm thức ăn không dùng bao tay vệ sinh nữa.
Giá cả: bán chủ yếu cho học sinh nên giá rất rẻ, 10k trà sữa, 15k gimbab.",NEU,NEU,NEU,
282,"Nộm nổi tiếng nhất khu bờ hồ
Bán xuyên tết, tết tăng giá 1 tí nhưng ngày bt thì chỉ 30k 1 đĩa nộm bò, 50k 10 bánh bột lọc
Nộm bò ở đây có cả thịt bò tươi, thịt bò khô để mỏng dính mà đi cả hà nội này k đâu có :)), lá lách chiên hay phổi chiên gì đó, hôm hỏi mà bh quên mất 😛, gân bò nhai giòn sần sật ăn phê luôn
Quán lúc nào cũng đông, nhưng tay nhân viên ở thoan thoắt nên k phải đợi chờ lâu 😝",POS,POS,POS,
283,"Chắc do mình ăn nhiều nên hơi kĩ tính về món này,ở đây chỉ gọi la ăn tạm dc so vs giá nhưng k gian thì thấy cũng ổn,thấy có lẩu mà chưa ăn thử xem có ok hơn cháo k",NEU,NEU,NEU,
284,"Mình đặt 16 cốc trà thạch trân châu mà quán làm 16 cốc tào phớ cho ship đến. Bảo là 1, 2 cốc nhầm còn được trong khi menu quán ko hề có món tào phớ, ko hiểu quán nhầm lẫn kiểu gì được với số lượng lớn mà vẫn sai sót như vậy. 
Tào phớ bình thường như cốc 10k mua ngoài chợ.
Sẽ không trải nghiệm lại lần nữa.",NEG,NEG,NEG,
285,"Hơi thất vọng về quán . Mình gọi suất ăn trưa gồm một phần mì tương đen, một kimpap thường,  một tokbokki.  Kimpap đúng chán. Order về nguội ngắt, cơm khô, cứng  , không có bất cứ sốt gì cả ,cắn miếng bở vụn luôn.  Tokbokki được cái còn nóng , dẻo nhưng sốt quá ngọt lợ ,mình ăn đúng vài miếng bỏ dở. Có lẽ ổn nhất là mì tương đen nhưng vẫn có điểm trừ là vị hơi nhạt. Lần đầu tiên mình order đồ ăn về đúng ăn được vài miếng, còn lại không thể ăn nổi . Mong quán hãy cải thiện chất lượng đồ ăn",NEG,NEG,NEG,
286,"Lần đầu ăn ở đây quán có 2 tầng, tầng trên có điều hoà nhưng hơi chật với lại có 1 cây đào để checkin 😂 món ăn có vẻ đầy đặn, giá khá ổn, phục vụ cũng khá nhanh. Sẽ quay lại",NEU,NEU,POS,
287,"Không gian rộng rãi, nhân viên ngoan ngoãn nhiệt tình. Nhạc chủ yếu là nhạc hoà tấu, nhạc không lời. Nhạc sống có ngày biểu diễn cụ thể. Có cả bàn ghế ngồi và ngồi triệt, sân khấu biểu diễn nhạc sống. Phục vụ đẩy đủ ăn sáng, ăn trưa, ăn tối, dân văn phòng phù hợp với lựa chọn cho bữa trưa.",POS,POS,POS,
288,Quán đồ ăn lèo tèo đặc biệt là nồi lẩu 400k có đúng 4 con tôm và 5 miếng bò mỏng. Thả đúng 1 lượt thì hết đồ. Món ăn thì chỉ là nguyên liệu xếp lên xong cho bát nước mắm chấm vào chứ ko phải ướp xốt như những quán Thái đúng điệu . Hoá đơn hơn 1 củ mà không ăn được 1 món ra hồn thậm chí cũng ko no. Tiền ăn thì không tiếc nhưng đây là quán đồ Thái tệ nhất từ trước đến giờ . KHUYẾN CÁO CÁC BẠN KO NÊN ĂN THỬ MẤT TIỀN OAN 😢,NEG,NEG,NEG,
